MnSnPt,   0.000,   0.0000,  56.5501,   0.0000,   0.0000
NaAgO,   0.000,   0.0000,  46.4935,   0.0000,   0.0000
NaAlGe,   0.000,   0.0000,  65.1375,   0.0000,   0.0000
NaBGe,   0.000,   0.0000,  47.5273,   0.0000,   0.0000
NaMgN,   0.000,   0.0000,  40.3806,   0.0000,   0.0000
NaYGe,   0.000,   0.0000,  82.0202,   0.0000,   0.0000
NaYSn,   0.000,   0.0000,  96.6958,   0.0000,   0.0000
NaZnBi,   0.000,   0.0000,  83.9618,   0.0000,   0.0000
NaZnP,   0.000,   0.0000,  58.1521,   0.0000,   0.0000
NaZnSb,   0.000,   0.0000,  77.4004,   0.0000,   0.0000
NbRhSn,   0.000,   0.0000,  62.3630,   0.0000,   0.0000
NbSbFe,   0.000,   0.0000,  53.2475,   0.0000,   0.0000
NbSbRh,   0.000,   0.0000,  60.1605,   0.0000,   0.0000
NbSbRu,   0.000,   0.0000,  59.4956,   0.0000,   0.0000
NiHfSn,   0.000,   0.0000,  63.7402,   0.0000,   0.0000
NiSbMn,   0.000,   0.0000,  49.2082,   0.0000,   0.0000
NiSbTi,   0.000,   0.0000,  58.9214,   0.0000,   0.0000
NiSnTi,   0.000,   0.0000,  58.6357,   0.0000,   0.0000
NiSnZr,   0.000,   0.0000,  67.6159,   0.0000,   0.0000
NiTiSn,   0.000,   0.0000,  58.0387,   0.0000,   0.0000
PbYAu,   0.000,   0.0000,  80.5661,   0.0000,   0.0000
PdHfSn,   0.000,   0.0000,  68.1190,   0.0000,   0.0000
PdSbMn,   0.000,   0.0000,  54.0540,   0.0000,   0.0000
PdTiGe,   0.000,   0.0000,  53.4618,   0.0000,   0.0000
PdZrSn,   0.000,   0.0000,  68.8783,   0.0000,   0.0000
PtHfSn,   0.000,   0.0000,  67.0528,   0.0000,   0.0000
PtSbMn,   0.000,   0.0000,  53.9460,   0.0000,   0.0000
PtSnMn,   0.000,   0.0000,  53.8921,   0.0000,   0.0000
PtSnSc,   0.000,   0.0000,  68.4663,   0.0000,   0.0000
PZnLi,   0.000,   0.0000,  44.7800,   0.0000,   0.0000
RbZnBi,   0.000,   0.0000, 113.8667,   0.0000,   0.0000
RhSbMn,   0.000,   0.0000,  51.9213,   0.0000,   0.0000
RhTiGa,   0.000,   0.0000,  51.7899,   0.0000,   0.0000
SbCdAg,   0.000,   0.0000,  74.7875,   0.0000,   0.0000
SbCdAu,   0.000,   0.0000,  74.6534,   0.0000,   0.0000
SbCuCd,   0.000,   0.0000,  70.7689,   0.0000,   0.0000
SbHgAg,   0.000,   0.0000,  76.3753,   0.0000,   0.0000
SbScNi,   0.000,   0.0000,  57.5021,   0.0000,   0.0000
SbScPd,   0.000,   0.0000,  65.0763,   0.0000,   0.0000
SbScPt,   0.000,   0.0000,  65.5053,   0.0000,   0.0000
SbTaCo,   0.000,   0.0000,  53.5423,   0.0000,   0.0000
SbTaRu,   0.000,   0.0000,  59.4668,   0.0000,   0.0000
SbTiCo,   0.000,   0.0000,  51.2404,   0.0000,   0.0000
SbTiFe,   0.000,   0.0000,  52.4756,   0.0000,   0.0000
SbTiNi,   0.000,   0.0000,  53.0605,   0.0000,   0.0000
SbTiRu,   0.000,   0.0000,  58.5786,   0.0000,   0.0000
SbVCo,   0.000,   0.0000,  49.0307,   0.0000,   0.0000
SbVFe,   0.000,   0.0000,  48.6520,   0.0000,   0.0000
SbVNi,   0.000,   0.0000,  50.4880,   0.0000,   0.0000
SbVRu,   0.000,   0.0000,  55.4437,   0.0000,   0.0000
SbYNi,   0.000,   0.0000,  64.6492,   0.0000,   0.0000
SbYPt,   0.000,   0.0000,  72.6280,   0.0000,   0.0000
SbZrRu,   0.000,   0.0000,  63.9213,   0.0000,   0.0000
SbZrTc,   0.000,   0.0000,  65.5975,   0.0000,   0.0000
ScSnAu,   0.000,   0.0000,  69.2282,   0.0000,   0.0000
SnTiNi,   0.000,   0.0000,  52.9005,   0.0000,   0.0000
SnTiPt,   0.000,   0.0000,  60.7135,   0.0000,   0.0000
SrAlGa,   0.000,   0.0000,  81.2378,   0.0000,   0.0000
SrCdSi,   0.000,   0.0000,  84.5066,   0.0000,   0.0000
TlLiGe,   0.000,   0.0000,  70.7043,   0.0000,   0.0000
