MnSnPt,   0.000,   0.0000,  56.2444,   0.0000,   0.0000
NaAgO,   0.000,   0.0000,  46.5179,   0.0000,   0.0000
NaAlGe,   0.000,   0.0000,  65.1069,   0.0000,   0.0000
NaBGe,   0.000,   0.0000,  47.6266,   0.0000,   0.0000
NaMgN,   0.000,   0.0000,  40.4697,   0.0000,   0.0000
NaYGe,   0.000,   0.0000,  82.0915,   0.0000,   0.0000
NaYSn,   0.000,   0.0000,  96.6162,   0.0000,   0.0000
NaZnBi,   0.000,   0.0000,  84.0706,   0.0000,   0.0000
NaZnP,   0.000,   0.0000,  58.1237,   0.0000,   0.0000
NaZnSb,   0.000,   0.0000,  77.3661,   0.0000,   0.0000
NbRhSn,   0.000,   0.0000,  62.1849,   0.0000,   0.0000
NbSbFe,   0.000,   0.0000,  52.8207,   0.0000,   0.0000
NbSbRh,   0.000,   0.0000,  59.9576,   0.0000,   0.0000
NbSbRu,   0.000,   0.0000,  59.2654,   0.0000,   0.0000
NiHfSn,   0.000,   0.0000,  63.3790,   0.0000,   0.0000
NiSbMn,   0.000,   0.0000,  49.1067,   0.0000,   0.0000
NiSbTi,   0.000,   0.0000,  58.6357,   0.0000,   0.0000
NiSnTi,   0.000,   0.0000,  58.4932,   0.0000,   0.0000
NiSnZr,   0.000,   0.0000,  67.4592,   0.0000,   0.0000
NiTiSn,   0.000,   0.0000,  57.9255,   0.0000,   0.0000
PbYAu,   0.000,   0.0000,  80.3196,   0.0000,   0.0000
PdHfSn,   0.000,   0.0000,  67.8357,   0.0000,   0.0000
PdSbMn,   0.000,   0.0000,  53.6498,   0.0000,   0.0000
PdTiGe,   0.000,   0.0000,  53.2743,   0.0000,   0.0000
PdZrSn,   0.000,   0.0000,  68.8466,   0.0000,   0.0000
PtHfSn,   0.000,   0.0000,  66.7414,   0.0000,   0.0000
PtSbMn,   0.000,   0.0000,  53.5960,   0.0000,   0.0000
PtSnMn,   0.000,   0.0000,  53.7304,   0.0000,   0.0000
PtSnSc,   0.000,   0.0000,  68.4347,   0.0000,   0.0000
PZnLi,   0.000,   0.0000,  44.8277,   0.0000,   0.0000
RbZnBi,   0.000,   0.0000, 113.6448,   0.0000,   0.0000
RhSbMn,   0.000,   0.0000,  51.5016,   0.0000,   0.0000
RhTiGa,   0.000,   0.0000,  51.6063,   0.0000,   0.0000
SbCdAg,   0.000,   0.0000,  74.9553,   0.0000,   0.0000
SbCdAu,   0.000,   0.0000,  74.5864,   0.0000,   0.0000
SbCuCd,   0.000,   0.0000,  70.8013,   0.0000,   0.0000
SbHgAg,   0.000,   0.0000,  76.4774,   0.0000,   0.0000
SbScNi,   0.000,   0.0000,  57.3614,   0.0000,   0.0000
SbScPd,   0.000,   0.0000,  65.0151,   0.0000,   0.0000
SbScPt,   0.000,   0.0000,  65.4132,   0.0000,   0.0000
SbTaCo,   0.000,   0.0000,  53.1940,   0.0000,   0.0000
SbTaRu,   0.000,   0.0000,  59.2367,   0.0000,   0.0000
SbTiCo,   0.000,   0.0000,  51.1883,   0.0000,   0.0000
SbTiFe,   0.000,   0.0000,  52.1056,   0.0000,   0.0000
SbTiNi,   0.000,   0.0000,  52.7409,   0.0000,   0.0000
SbTiRu,   0.000,   0.0000,  58.3509,   0.0000,   0.0000
SbVCo,   0.000,   0.0000,  49.0054,   0.0000,   0.0000
SbVFe,   0.000,   0.0000,  48.5764,   0.0000,   0.0000
SbVNi,   0.000,   0.0000,  50.4622,   0.0000,   0.0000
SbVRu,   0.000,   0.0000,  55.1420,   0.0000,   0.0000
SbYNi,   0.000,   0.0000,  64.4363,   0.0000,   0.0000
SbYPt,   0.000,   0.0000,  72.5294,   0.0000,   0.0000
SbZrRu,   0.000,   0.0000,  63.7703,   0.0000,   0.0000
SbZrTc,   0.000,   0.0000,  65.5053,   0.0000,   0.0000
ScSnAu,   0.000,   0.0000,  69.1327,   0.0000,   0.0000
SnTiNi,   0.000,   0.0000,  52.7409,   0.0000,   0.0000
SnTiPt,   0.000,   0.0000,  60.6259,   0.0000,   0.0000
SrAlGa,   0.000,   0.0000,  81.2732,   0.0000,   0.0000
SrCdSi,   0.000,   0.0000,  84.7980,   0.0000,   0.0000
TlLiGe,   0.000,   0.0000,  70.5428,   0.0000,   0.0000
